1.880845617	3.340617247	0.018443159	1.427220479	2.77308198
1.907195555	3.294463061	0.017872696	2.580297604	2.696985153
1.933545493	3.249566834	0.017324257	5.379180481	2.623978171
1.959895432	3.205877827	0.016796976	1.167846682	2.55389599
1.98624537	3.163347994	0.01629	0.832037348	2.48658444
2.012595308	3.121931807	0.0158025	1.441209838	2.421899377
2.038945246	3.081586089	0.015333668	0.954556472	2.359705911
2.065295185	3.042269867	0.014882722	2.5438004	2.299877701
2.091645123	3.003944234	0.014448908	2.949521269	2.242296313
2.117995061	2.966572218	0.014031497	4.107683029	2.186850635
2.144345	2.930118665	0.013629787	1.41519769	2.133436341
2.170694938	2.894550127	0.013243107	0.56775074	2.081955394
2.197044876	2.859834761	0.012870809	3.469056986	2.032315605
2.223394814	2.825942233	0.012512276	5.673418961	1.984430213
2.249744753	2.792843633	0.012166915	4.836469779	1.938217508
2.276094691	2.760511385	0.011834159	2.214193306	1.893600484
2.302444629	2.728919179	0.011513467	1.415904674	1.850506513
2.328794567	2.698041895	0.011204323	4.303321499	1.808867054
2.355144506	2.667855536	0.010906231	1.028003688	1.76861738
2.381494444	2.638337168	0.010618721	4.484645378	1.729696323
2.407844382	2.609464861	0.010341343	6.244440251	1.692046044
2.43419432	2.581217635	0.010073669	4.399367593	1.655611818
2.460544259	2.553575407	0.009815288	4.462100536	1.620341834
2.486894197	2.526518947	0.009565813	3.366299415	1.586187012
2.513244135	2.50002983	0.009324869	5.041871395	1.55310083
2.539594073	2.474090396	0.009092103	0.095380286	1.521039168
2.565944012	2.448683712	0.008867177	5.673531367	1.489960158
2.59229395	2.423793531	0.008649769	2.810410769	1.459824052
2.618643888	2.399404262	0.008439571	5.643903265	1.430593089
2.644993827	2.375500935	0.008236289	1.211573255	1.40223138
2.671343765	2.352069168	0.008039646	3.980480811	1.374704799
2.697693703	2.329095145	0.007849373	5.848306324	1.347980876
2.724043641	2.306565582	0.007665217	3.675117118	1.322028706
2.75039358	2.284467704	0.007486934	5.139753689	1.296818855
2.776743518	2.262789223	0.007314295	4.688553339	1.272323281
2.803093456	2.24151831	0.007147076	0.298064867	1.248515253
2.829443394	2.220643579	0.006985068	4.932717803	1.225369278
2.855793333	2.200154064	0.00682807	5.265205196	1.202861035
2.882143271	2.180039199	0.006675888	1.546541714	1.180967309
2.908493209	2.160288801	0.006528339	1.538073173	1.159665933
2.934843147	2.140893053	0.006385247	1.309932076	1.138935728
2.961193086	2.121842489	0.006246445	0.126905964	1.118756455
2.987543024	2.103127974	0.006111772	0.397165892	1.099108764
3.013892962	2.084740694	0.005981075	5.991053135	1.079974145
3.040242901	2.066672142	0.005854207	2.474783421	1.06133489
3.066592839	2.0489141	0.005731028	5.300326254	1.043174045
3.092942777	2.031458633	0.005611404	3.815312362	1.025475378
3.119292715	2.014298074	0.005495206	3.403985553	1.008223336
3.145642654	1.997425009	0.005382311	2.91811007	0.99140302
3.171992592	1.980832277	0.005272602	5.606754083	0.975000141
3.19834253	1.964512946	0.005165965	6.226996384	0.959001002
3.224692468	1.948460316	0.005062293	6.036864275	0.94339246
3.251042407	1.932667902	0.004961482	5.32934142	0.928161903
3.277392345	1.917129427	0.004863433	3.451303585	0.913297224
3.303742283	1.901838814	0.004768051	5.749228949	0.898786797
3.330092221	1.886790182	0.004675244	4.895144702	0.884619454
3.35644216	1.871977829	0.004584924	3.265060801	0.870784464
3.382792098	1.857396235	0.004497008	3.067733157	0.857271513
3.409142036	1.843040049	0.004411416	5.755587478	0.844070682
3.435491975	1.828904085	0.004328069	0.203151711	0.831172433
3.461841913	1.814983314	0.004246894	4.808575348	0.818567588
3.488191851	1.801272859	0.004167818	0.805241722	0.806247314
3.514541789	1.787767989	0.004090774	3.218622697	0.794203111
3.540891728	1.774464115	0.004015696	2.922550601	0.782426791
3.567241666	1.761356784	0.003942519	3.467092296	0.770910469
3.593591604	1.74844167	0.003871184	2.068494272	0.759646546
3.619941542	1.735714578	0.003801631	2.32143483	0.748627701
3.646291481	1.723171431	0.003733805	3.861472909	0.737846874
3.672641419	1.710808269	0.003667651	2.261713032	0.727297261
3.698991357	1.698621246	0.003603117	1.288014951	0.716972295
3.725341295	1.686606624	0.003540152	4.049472352	0.706865644
3.751691234	1.674760772	0.003478709	5.933962077	0.696971196
3.778041172	1.663080157	0.00341874	0.94148076	0.687283052
3.80439111	1.651561347	0.003360202	0.823447134	0.677795515
3.830741048	1.640201002	0.00330305	4.682308573	0.668503086
3.857090987	1.628995875	0.003247243	4.249582443	0.659400451
3.883440925	1.617942806	0.003192742	1.329135653	0.650482476
3.909790863	1.607038721	0.003139506	4.243797745	0.641744201
3.936140802	1.596280627	0.003087499	1.979330136	0.633180828
3.96249074	1.585665613	0.003036685	0.097244399	0.624787723
3.988840678	1.575190842	0.00298703	2.666169788	0.616560399
4.015190616	1.564853554	0.002938499	3.349132113	0.608494521
4.041540555	1.55465106	0.00289106	5.654364192	0.600585891
4.067890493	1.54458074	0.002844682	0.965748946	0.592830448
4.094240431	1.534640042	0.002799336	6.239250017	0.585224261
4.120590369	1.52482648	0.002754991	2.593472332	0.577763525
4.146940308	1.515137629	0.00271162	1.907930332	0.570444555
4.173290246	1.505571129	0.002669195	0.190399581	0.563263782
4.199640184	1.496124675	0.002627691	0.804233351	0.556217748
4.225990122	1.486796023	0.002587081	4.093797558	0.549303103
4.252340061	1.477582982	0.002547342	3.002543234	0.5425166
4.278689999	1.468483416	0.00250845	3.683429908	0.535855094
4.305039937	1.459495242	0.002470381	0.082301419	0.529315532
4.331389876	1.450616427	0.002433114	4.35556532	0.522894957
4.357739814	1.441844987	0.002396626	0.696579889	0.516590499
4.384089752	1.433178986	0.002360898	4.624673986	0.510399375
4.41043969	1.424616534	0.002325909	1.220596755	0.504318886
4.436789629	1.416155787	0.00229164	4.961557736	0.498346409
4.463139567	1.407794942	0.002258072	2.384564321	0.492479403
4.489489505	1.399532241	0.002225186	0.229237299	0.486715398
4.515839443	1.391365965	0.002192965	4.12888822	0.481051997
4.542189382	1.383294438	0.002161392	5.865502571	0.475486873
4.56853932	1.375316018	0.00213045	4.074466082	0.470017765
4.594889258	1.367429105	0.002100123	1.373378124	0.464642477
4.621239196	1.359632133	0.002070396	3.882210574	0.459358874
4.647589135	1.351923573	0.002041253	1.622871667	0.454164884
4.673939073	1.344301928	0.00201268	0.339371391	0.449058492
4.700289011	1.336765738	0.001984662	1.824911496	0.444037738
4.72663895	1.329313572	0.001957187	5.195693659	0.439100719
4.752988888	1.321944035	0.001930239	6.081202413	0.434245583
4.779338826	1.314655758	0.001903808	3.061630128	0.429470528
4.805688764	1.307447406	0.001877879	5.759077072	0.424773804
4.832038703	1.30031767	0.001852441	3.805425203	0.420153706
4.858388641	1.293265272	0.001827482	5.18754534	0.415608577
4.884738579	1.28628896	0.00180299	5.630668998	0.411136804
4.911088517	1.27938751	0.001778955	1.267104718	0.406736815
4.937438456	1.272559722	0.001755365	0.902208791	0.402407083
4.963788394	1.265804424	0.00173221	4.315655381	0.398146121
4.990138332	1.259120467	0.001709479	3.794044533	0.393952479
5.01648827	1.252506728	0.001687163	5.212364454	0.389824747
5.042838209	1.245962105	0.001665252	4.664745288	0.38576155
5.069188147	1.23948552	0.001643737	0.240329199	0.381761551
5.095538085	1.233075919	0.001622609	4.855783232	0.377823445
5.121888023	1.226732267	0.001601858	1.856865287	0.373945962
5.148237962	1.220453552	0.001581476	4.59499083	0.370127865
5.1745879	1.214238782	0.001561455	1.369889443	0.366367946
5.200937838	1.208086984	0.001541786	4.450735439	0.36266503
5.227287777	1.201997207	0.001522462	5.910892422	0.359017971
5.253637715	1.195968517	0.001503475	4.524783623	0.355425649
